41,"2019-07-09",15,3,"2019-10-14 15:06:24","2019-10-14 15:06:24"
42,"2019-07-09",17,3,"2019-10-14 15:06:25","2019-10-14 15:06:25"
43,"2019-07-11",17,3,"2019-10-14 15:06:25","2019-10-14 15:06:25"
44,"2019-07-11",19,3,"2019-10-14 15:06:25","2019-10-14 15:06:25"
45,"2019-07-13",15,3,"2019-10-14 15:06:25","2019-10-14 15:06:25"
46,"2019-07-14",11,3,"2019-10-14 15:06:25","2019-10-14 15:06:25"
47,"2019-07-01",17,4,"2019-10-14 15:06:25","2019-10-14 15:06:25"
48,"2019-07-02",13,4,"2019-10-14 15:06:25","2019-10-14 15:06:25"
49,"2019-07-06",21,4,"2019-10-14 15:06:25","2019-10-14 15:06:25"
50,"2019-07-06",23,4,"2019-10-14 15:06:25","2019-10-14 15:06:25"
51,"2019-07-08",11,4,"2019-10-14 15:06:25","2019-10-14 15:06:25"
52,"2019-07-11",11,4,"2019-10-14 15:06:25","2019-10-14 15:06:25"
53,"2019-07-12",11,4,"2019-10-14 15:06:25","2019-10-14 15:06:25"
54,"2019-07-13",15,4,"2019-10-14 15:06:25","2019-10-14 15:06:25"
55,"2019-07-13",17,4,"2019-10-14 15:06:25","2019-10-14 15:06:25"
56,"2019-07-14",21,4,"2019-10-14 15:06:25","2019-10-14 15:06:25"
57,"2019-07-01",19,5,"2019-10-14 15:06:25","2019-10-14 15:06:25"
58,"2019-07-02",11,5,"2019-10-14 15:06:25","2019-10-14 15:06:25"
59,"2019-07-03",11,5,"2019-10-14 15:06:25","2019-10-14 15:06:25"
60,"2019-07-03",13,5,"2019-10-14 15:06:25","2019-10-14 15:06:25"
61,"2019-07-06",13,5,"2019-10-14 15:06:25","2019-10-14 15:06:25"
62,"2019-07-08",17,5,"2019-10-14 15:06:25","2019-10-14 15:06:25"
63,"2019-07-08",19,5,"2019-10-14 15:06:25","2019-10-14 15:06:25"
64,"2019-07-09",19,5,"2019-10-14 15:06:25","2019-10-14 15:06:25"
65,"2019-07-09",21,5,"2019-10-14 15:06:25","2019-10-14 15:06:25"
66,"2019-07-10",13,5,"2019-10-14 15:06:25","2019-10-14 15:06:25"
67,"2019-07-10",15,5,"2019-10-14 15:06:25","2019-10-14 15:06:25"
68,"2019-07-11",13,5,"2019-10-14 15:06:25","2019-10-14 15:06:25"
69,"2019-07-11",15,5,"2019-10-14 15:06:25","2019-10-14 15:06:25"
70,"2019-07-13",13,5,"2019-10-14 15:06:25","2019-10-14 15:06:25"
71,"2019-07-01",13,6,"2019-10-14 15:06:25","2019-10-14 15:06:25"
72,"2019-07-02",13,6,"2019-10-14 15:06:25","2019-10-14 15:06:25"
73,"2019-07-02",15,6,"2019-10-14 15:06:25","2019-10-14 15:06:25"
74,"2019-07-06",15,6,"2019-10-14 15:06:25","2019-10-14 15:06:25"
75,"2019-07-06",17,6,"2019-10-14 15:06:25","2019-10-14 15:06:25"
76,"2019-07-07",17,6,"2019-10-14 15:06:25","2019-10-14 15:06:25"
77,"2019-07-07",19,6,"2019-10-14 15:06:25","2019-10-14 15:06:25"
78,"2019-07-08",13,6,"2019-10-14 15:06:25","2019-10-14 15:06:25"
79,"2019-07-08",15,6,"2019-10-14 15:06:25","2019-10-14 15:06:25"
80,"2019-07-11",17,6,"2019-10-14 15:06:25","2019-10-14 15:06:25"
81,"2019-07-11",19,6,"2019-10-14 15:06:25","2019-10-14 15:06:25"
82,"2019-07-12",17,6,"2019-10-14 15:06:25","2019-10-14 15:06:25"
83,"2019-07-13",21,6,"2019-10-14 15:06:25","2019-10-14 15:06:25"
84,"2019-07-13",23,6,"2019-10-14 15:06:25","2019-10-14 15:06:25"
85,"2019-07-14",19,6,"2019-10-14 15:06:25","2019-10-14 15:06:25"
86,"2019-07-14",21,6,"2019-10-14 15:06:25","2019-10-14 15:06:25"
87,"2019-07-01",19,7,"2019-10-14 15:06:25","2019-10-14 15:06:25"
88,"2019-07-02",19,7,"2019-10-14 15:06:25","2019-10-14 15:06:25"
89,"2019-07-03",13,7,"2019-10-14 15:06:25","2019-10-14 15:06:25"
90,"2019-07-04",11,7,"2019-10-14 15:06:25","2019-10-14 15:06:25"
91,"2019-07-04",13,7,"2019-10-14 15:06:25","2019-10-14 15:06:25"
92,"2019-07-05",19,7,"2019-10-14 15:06:25","2019-10-14 15:06:25"
93,"2019-07-05",21,7,"2019-10-14 15:06:25","2019-10-14 15:06:25"
94,"2019-07-06",11,7,"2019-10-14 15:06:25","2019-10-14 15:06:25"
95,"2019-07-07",17,7,"2019-10-14 15:06:25","2019-10-14 15:06:25"
96,"2019-07-07",19,7,"2019-10-14 15:06:25","2019-10-14 15:06:25"
97,"2019-07-08",21,7,"2019-10-14 15:06:25","2019-10-14 15:06:25"
98,"2019-07-09",19,7,"2019-10-14 15:06:25","2019-10-14 15:06:25"
99,"2019-07-09",21,7,"2019-10-14 15:06:25","2019-10-14 15:06:25"
100,"2019-07-10",13,7,"2019-10-14 15:06:25","2019-10-14 15:06:25"
101,"2019-07-12",21,7,"2019-10-14 15:06:25","2019-10-14 15:06:25"
102,"2019-07-12",23,7,"2019-10-14 15:06:25","2019-10-14 15:06:25"
103,"2019-07-03",21,8,"2019-10-14 15:06:25","2019-10-14 15:06:25"
104,"2019-07-03",23,8,"2019-10-14 15:06:25","2019-10-14 15:06:25"
105,"2019-07-04",15,8,"2019-10-14 15:06:25","2019-10-14 15:06:25"
106,"2019-07-07",15,8,"2019-10-14 15:06:26","2019-10-14 15:06:26"
107,"2019-07-09",21,8,"2019-10-14 15:06:26","2019-10-14 15:06:26"
108,"2019-07-10",11,8,"2019-10-14 15:06:26","2019-10-14 15:06:26"
109,"2019-07-10",13,8,"2019-10-14 15:06:26","2019-10-14 15:06:26"
110,"2019-07-11",21,8,"2019-10-14 15:06:26","2019-10-14 15:06:26"
111,"2019-07-12",15,8,"2019-10-14 15:06:26","2019-10-14 15:06:26"
112,"2019-07-12",17,8,"2019-10-14 15:06:26","2019-10-14 15:06:26"
113,"2019-07-13",11,8,"2019-10-14 15:06:26","2019-10-14 15:06:26"
114,"2019-07-14",15,8,"2019-10-14 15:06:26","2019-10-14 15:06:26"
115,"2019-07-14",17,8,"2019-10-14 15:06:26","2019-10-14 15:06:26"
116,"2019-07-02",15,9,"2019-10-14 15:06:26","2019-10-14 15:06:26"
117,"2019-07-02",17,9,"2019-10-14 15:06:26","2019-10-14 15:06:26"
118,"2019-07-04",17,9,"2019-10-14 15:06:26","2019-10-14 15:06:26"
119,"2019-07-04",19,9,"2019-10-14 15:06:26","2019-10-14 15:06:26"
120,"2019-07-05",13,9,"2019-10-14 15:06:26","2019-10-14 15:06:26"
121,"2019-07-05",15,9,"2019-10-14 15:06:26","2019-10-14 15:06:26"
122,"2019-07-06",19,9,"2019-10-14 15:06:26","2019-10-14 15:06:26"
123,"2019-07-06",21,9,"2019-10-14 15:06:26","2019-10-14 15:06:26"
124,"2019-07-07",11,9,"2019-10-14 15:06:26","2019-10-14 15:06:26"
125,"2019-07-11",19,9,"2019-10-14 15:06:26","2019-10-14 15:06:26"
126,"2019-07-12",15,9,"2019-10-14 15:06:26","2019-10-14 15:06:26"
127,"2019-07-12",17,9,"2019-10-14 15:06:26","2019-10-14 15:06:26"
128,"2019-07-01",17,10,"2019-10-14 15:06:26","2019-10-14 15:06:26"
129,"2019-07-01",19,10,"2019-10-14 15:06:26","2019-10-14 15:06:26"
130,"2019-07-04",21,10,"2019-10-14 15:06:26","2019-10-14 15:06:26"
131,"2019-07-05",19,10,"2019-10-14 15:06:26","2019-10-14 15:06:26"
132,"2019-07-05",21,10,"2019-10-14 15:06:26","2019-10-14 15:06:26"
133,"2019-07-08",15,10,"2019-10-14 15:06:26","2019-10-14 15:06:26"
134,"2019-07-10",17,10,"2019-10-14 15:06:26","2019-10-14 15:06:26"
135,"2019-07-11",15,10,"2019-10-14 15:06:26","2019-10-14 15:06:26"
136,"2019-07-11",17,10,"2019-10-14 15:06:26","2019-10-14 15:06:26"
137,"2019-07-12",15,10,"2019-10-14 15:06:26","2019-10-14 15:06:26"
138,"2019-07-13",15,10,"2019-10-14 15:06:26","2019-10-14 15:06:26"
139,"2019-07-13",17,10,"2019-10-14 15:06:26","2019-10-14 15:06:26"
140,"2019-07-01",19,11,"2019-10-14 15:06:26","2019-10-14 15:06:26"
141,"2019-07-01",21,11,"2019-10-14 15:06:26","2019-10-14 15:06:26"
142,"2019-07-02",17,11,"2019-10-14 15:06:26","2019-10-14 15:06:26"
143,"2019-07-02",19,11,"2019-10-14 15:06:26","2019-10-14 15:06:26"
144,"2019-07-04",15,11,"2019-10-14 15:06:26","2019-10-14 15:06:26"
145,"2019-07-05",13,11,"2019-10-14 15:06:26","2019-10-14 15:06:26"
146,"2019-07-05",15,11,"2019-10-14 15:06:26","2019-10-14 15:06:26"
147,"2019-07-06",17,11,"2019-10-14 15:06:26","2019-10-14 15:06:26"
148,"2019-07-07",19,11,"2019-10-14 15:06:26","2019-10-14 15:06:26"
149,"2019-07-08",15,11,"2019-10-14 15:06:26","2019-10-14 15:06:26"
150,"2019-07-10",11,11,"2019-10-14 15:06:26","2019-10-14 15:06:26"
151,"2019-07-11",17,11,"2019-10-14 15:06:26","2019-10-14 15:06:26"
152,"2019-07-12",11,11,"2019-10-14 15:06:26","2019-10-14 15:06:26"
153,"2019-07-13",19,11,"2019-10-14 15:06:26","2019-10-14 15:06:26"
154,"2019-07-13",21,11,"2019-10-14 15:06:26","2019-10-14 15:06:26"
155,"2019-07-14",17,11,"2019-10-14 15:06:26","2019-10-14 15:06:26"
156,"2019-07-02",21,12,"2019-10-14 15:06:26","2019-10-14 15:06:26"
157,"2019-07-03",13,12,"2019-10-14 15:06:26","2019-10-14 15:06:26"
158,"2019-07-03",15,12,"2019-10-14 15:06:26","2019-10-14 15:06:26"
159,"2019-07-05",17,12,"2019-10-14 15:06:26","2019-10-14 15:06:26"
160,"2019-07-05",19,12,"2019-10-14 15:06:26","2019-10-14 15:06:26"
161,"2019-07-06",13,12,"2019-10-14 15:06:26","2019-10-14 15:06:26"
162,"2019-07-07",15,12,"2019-10-14 15:06:26","2019-10-14 15:06:26"
163,"2019-07-07",17,12,"2019-10-14 15:06:26","2019-10-14 15:06:26"
164,"2019-07-08",15,12,"2019-10-14 15:06:26","2019-10-14 15:06:26"
165,"2019-07-10",11,12,"2019-10-14 15:06:26","2019-10-14 15:06:26"
166,"2019-07-10",13,12,"2019-10-14 15:06:26","2019-10-14 15:06:26"
167,"2019-07-12",15,12,"2019-10-14 15:06:26","2019-10-14 15:06:26"
168,"2019-07-12",17,12,"2019-10-14 15:06:26","2019-10-14 15:06:26"
169,"2019-07-14",17,12,"2019-10-14 15:06:26","2019-10-14 15:06:26"
170,"2019-07-14",19,12,"2019-10-14 15:06:26","2019-10-14 15:06:26"
171,"2019-07-01",17,13,"2019-10-14 15:06:27","2019-10-14 15:06:27"
172,"2019-07-01",19,13,"2019-10-14 15:06:27","2019-10-14 15:06:27"
173,"2019-07-02",17,13,"2019-10-14 15:06:27","2019-10-14 15:06:27"
174,"2019-07-02",19,13,"2019-10-14 15:06:27","2019-10-14 15:06:27"
175,"2019-07-03",19,13,"2019-10-14 15:06:27","2019-10-14 15:06:27"
176,"2019-07-04",13,13,"2019-10-14 15:06:27","2019-10-14 15:06:27"
177,"2019-07-04",15,13,"2019-10-14 15:06:27","2019-10-14 15:06:27"
178,"2019-07-05",19,13,"2019-10-14 15:06:27","2019-10-14 15:06:27"
179,"2019-07-05",21,13,"2019-10-14 15:06:27","2019-10-14 15:06:27"
180,"2019-07-07",15,13,"2019-10-14 15:06:27","2019-10-14 15:06:27"
181,"2019-07-07",17,13,"2019-10-14 15:06:27","2019-10-14 15:06:27"
182,"2019-07-08",13,13,"2019-10-14 15:06:27","2019-10-14 15:06:27"
183,"2019-07-09",13,13,"2019-10-14 15:06:27","2019-10-14 15:06:27"
184,"2019-07-10",21,13,"2019-10-14 15:06:27","2019-10-14 15:06:27"
185,"2019-07-10",23,13,"2019-10-14 15:06:27","2019-10-14 15:06:27"
186,"2019-07-12",15,13,"2019-10-14 15:06:27","2019-10-14 15:06:27"
187,"2019-07-12",17,13,"2019-10-14 15:06:27","2019-10-14 15:06:27"
188,"2019-07-13",11,13,"2019-10-14 15:06:27","2019-10-14 15:06:27"
189,"2019-07-01",11,14,"2019-10-14 15:06:27","2019-10-14 15:06:27"
190,"2019-07-03",13,14,"2019-10-14 15:06:27","2019-10-14 15:06:27"
191,"2019-07-04",15,14,"2019-10-14 15:06:27","2019-10-14 15:06:27"
192,"2019-07-04",17,14,"2019-10-14 15:06:27","2019-10-14 15:06:27"
193,"2019-07-07",13,14,"2019-10-14 15:06:27","2019-10-14 15:06:27"
194,"2019-07-07",15,14,"2019-10-14 15:06:27","2019-10-14 15:06:27"
195,"2019-07-08",17,14,"2019-10-14 15:06:27","2019-10-14 15:06:27"
196,"2019-07-08",19,14,"2019-10-14 15:06:27","2019-10-14 15:06:27"
197,"2019-07-12",15,14,"2019-10-14 15:06:27","2019-10-14 15:06:27"
198,"2019-07-12",17,14,"2019-10-14 15:06:27","2019-10-14 15:06:27"
199,"2019-07-13",21,14,"2019-10-14 15:06:27","2019-10-14 15:06:27"
200,"2019-07-13",23,14,"2019-10-14 15:06:27","2019-10-14 15:06:27"
201,"2019-07-14",11,14,"2019-10-14 15:06:27","2019-10-14 15:06:27"
202,"2019-07-01",19,15,"2019-10-14 15:06:27","2019-10-14 15:06:27"
203,"2019-07-01",21,15,"2019-10-14 15:06:27","2019-10-14 15:06:27"
204,"2019-07-03",19,15,"2019-10-14 15:06:27","2019-10-14 15:06:27"
205,"2019-07-05",19,15,"2019-10-14 15:06:27","2019-10-14 15:06:27"
206,"2019-07-06",15,15,"2019-10-14 15:06:27","2019-10-14 15:06:27"
207,"2019-07-06",17,15,"2019-10-14 15:06:27","2019-10-14 15:06:27"
208,"2019-07-08",17,15,"2019-10-14 15:06:27","2019-10-14 15:06:27"
209,"2019-07-08",19,15,"2019-10-14 15:06:27","2019-10-14 15:06:27"
210,"2019-07-13",13,15,"2019-10-14 15:06:27","2019-10-14 15:06:27"
211,"2019-07-13",15,15,"2019-10-14 15:06:27","2019-10-14 15:06:27"
212,"2019-07-14",15,15,"2019-10-14 15:06:27","2019-10-14 15:06:27"
213,"2019-07-02",11,16,"2019-10-14 15:06:27","2019-10-14 15:06:27"
214,"2019-07-02",13,16,"2019-10-14 15:06:27","2019-10-14 15:06:27"
215,"2019-07-03",19,16,"2019-10-14 15:06:27","2019-10-14 15:06:27"
216,"2019-07-04",17,16,"2019-10-14 15:06:27","2019-10-14 15:06:27"
217,"2019-07-04",19,16,"2019-10-14 15:06:27","2019-10-14 15:06:27"
218,"2019-07-05",21,16,"2019-10-14 15:06:27","2019-10-14 15:06:27"
219,"2019-07-05",23,16,"2019-10-14 15:06:27","2019-10-14 15:06:27"
220,"2019-07-06",19,16,"2019-10-14 15:06:27","2019-10-14 15:06:27"
221,"2019-07-06",21,16,"2019-10-14 15:06:27","2019-10-14 15:06:27"
222,"2019-07-07",13,16,"2019-10-14 15:06:27","2019-10-14 15:06:27"
223,"2019-07-07",15,16,"2019-10-14 15:06:27","2019-10-14 15:06:27"
224,"2019-07-08",21,16,"2019-10-14 15:06:27","2019-10-14 15:06:27"
225,"2019-07-09",15,16,"2019-10-14 15:06:27","2019-10-14 15:06:27"
226,"2019-07-09",17,16,"2019-10-14 15:06:27","2019-10-14 15:06:27"
227,"2019-07-10",21,16,"2019-10-14 15:06:27","2019-10-14 15:06:27"
228,"2019-07-10",23,16,"2019-10-14 15:06:27","2019-10-14 15:06:27"
229,"2019-07-11",21,16,"2019-10-14 15:06:27","2019-10-14 15:06:27"
230,"2019-07-11",23,16,"2019-10-14 15:06:28","2019-10-14 15:06:28"
231,"2019-07-13",17,16,"2019-10-14 15:06:28","2019-10-14 15:06:28"
232,"2019-07-14",13,16,"2019-10-14 15:06:28","2019-10-14 15:06:28"
233,"2019-07-14",15,16,"2019-10-14 15:06:28","2019-10-14 15:06:28"
234,"2019-07-01",11,17,"2019-10-14 15:06:28","2019-10-14 15:06:28"
235,"2019-07-03",21,17,"2019-10-14 15:06:28","2019-10-14 15:06:28"
236,"2019-07-04",19,17,"2019-10-14 15:06:28","2019-10-14 15:06:28"
237,"2019-07-04",21,17,"2019-10-14 15:06:28","2019-10-14 15:06:28"
238,"2019-07-05",19,17,"2019-10-14 15:06:28","2019-10-14 15:06:28"
239,"2019-07-05",21,17,"2019-10-14 15:06:28","2019-10-14 15:06:28"
240,"2019-07-06",21,17,"2019-10-14 15:06:28","2019-10-14 15:06:28"
241,"2019-07-07",19,17,"2019-10-14 15:06:28","2019-10-14 15:06:28"
242,"2019-07-08",21,17,"2019-10-14 15:06:28","2019-10-14 15:06:28"
243,"2019-07-08",23,17,"2019-10-14 15:06:28","2019-10-14 15:06:28"
244,"2019-07-10",11,17,"2019-10-14 15:06:28","2019-10-14 15:06:28"
245,"2019-07-10",13,17,"2019-10-14 15:06:28","2019-10-14 15:06:28"
246,"2019-07-12",21,17,"2019-10-14 15:06:28","2019-10-14 15:06:28"
247,"2019-07-14",15,17,"2019-10-14 15:06:28","2019-10-14 15:06:28"
248,"2019-07-01",17,18,"2019-10-14 15:06:28","2019-10-14 15:06:28"
249,"2019-07-01",19,18,"2019-10-14 15:06:28","2019-10-14 15:06:28"
250,"2019-07-03",11,18,"2019-10-14 15:06:28","2019-10-14 15:06:28"
251,"2019-07-04",17,18,"2019-10-14 15:06:28","2019-10-14 15:06:28"
252,"2019-07-04",19,18,"2019-10-14 15:06:28","2019-10-14 15:06:28"
253,"2019-07-05",15,18,"2019-10-14 15:06:28","2019-10-14 15:06:28"
254,"2019-07-05",17,18,"2019-10-14 15:06:28","2019-10-14 15:06:28"
255,"2019-07-06",21,18,"2019-10-14 15:06:28","2019-10-14 15:06:28"
256,"2019-07-06",23,18,"2019-10-14 15:06:28","2019-10-14 15:06:28"
257,"2019-07-07",13,18,"2019-10-14 15:06:28","2019-10-14 15:06:28"
258,"2019-07-10",21,18,"2019-10-14 15:06:28","2019-10-14 15:06:28"
259,"2019-07-10",23,18,"2019-10-14 15:06:28","2019-10-14 15:06:28"
260,"2019-07-13",13,18,"2019-10-14 15:06:28","2019-10-14 15:06:28"
261,"2019-07-14",15,18,"2019-10-14 15:06:28","2019-10-14 15:06:28"
262,"2019-07-14",17,18,"2019-10-14 15:06:28","2019-10-14 15:06:28"
263,"2019-07-01",21,19,"2019-10-14 15:06:28","2019-10-14 15:06:28"
264,"2019-07-03",19,19,"2019-10-14 15:06:28","2019-10-14 15:06:28"
265,"2019-07-03",21,19,"2019-10-14 15:06:28","2019-10-14 15:06:28"
266,"2019-07-04",21,19,"2019-10-14 15:06:28","2019-10-14 15:06:28"
267,"2019-07-07",21,19,"2019-10-14 15:06:28","2019-10-14 15:06:28"
268,"2019-07-07",23,19,"2019-10-14 15:06:28","2019-10-14 15:06:28"
269,"2019-07-08",11,19,"2019-10-14 15:06:28","2019-10-14 15:06:28"
270,"2019-07-08",13,19,"2019-10-14 15:06:28","2019-10-14 15:06:28"
271,"2019-07-09",11,19,"2019-10-14 15:06:28","2019-10-14 15:06:28"
272,"2019-07-09",13,19,"2019-10-14 15:06:28","2019-10-14 15:06:28"
273,"2019-07-10",19,19,"2019-10-14 15:06:28","2019-10-14 15:06:28"
274,"2019-07-11",13,19,"2019-10-14 15:06:28","2019-10-14 15:06:28"
275,"2019-07-12",21,19,"2019-10-14 15:06:28","2019-10-14 15:06:28"
276,"2019-07-12",23,19,"2019-10-14 15:06:28","2019-10-14 15:06:28"
277,"2019-07-13",15,19,"2019-10-14 15:06:28","2019-10-14 15:06:28"
278,"2019-07-13",17,19,"2019-10-14 15:06:28","2019-10-14 15:06:28"
279,"2019-07-14",21,19,"2019-10-14 15:06:28","2019-10-14 15:06:28"
280,"2019-07-02",17,20,"2019-10-14 15:06:28","2019-10-14 15:06:28"
281,"2019-07-02",19,20,"2019-10-14 15:06:28","2019-10-14 15:06:28"
282,"2019-07-03",13,20,"2019-10-14 15:06:28","2019-10-14 15:06:28"
283,"2019-07-04",17,20,"2019-10-14 15:06:28","2019-10-14 15:06:28"
284,"2019-07-05",17,20,"2019-10-14 15:06:28","2019-10-14 15:06:28"
285,"2019-07-05",19,20,"2019-10-14 15:06:28","2019-10-14 15:06:28"
286,"2019-07-07",15,20,"2019-10-14 15:06:28","2019-10-14 15:06:28"
287,"2019-07-07",17,20,"2019-10-14 15:06:28","2019-10-14 15:06:28"
288,"2019-07-08",17,20,"2019-10-14 15:06:28","2019-10-14 15:06:28"
289,"2019-07-09",15,20,"2019-10-14 15:06:28","2019-10-14 15:06:28"
290,"2019-07-10",21,20,"2019-10-14 15:06:28","2019-10-14 15:06:28"
291,"2019-07-13",17,20,"2019-10-14 15:06:28","2019-10-14 15:06:28"
292,"2019-07-13",19,20,"2019-10-14 15:06:28","2019-10-14 15:06:28"
293,"2019-07-02",13,21,"2019-10-14 15:06:28","2019-10-14 15:06:28"
294,"2019-07-04",21,21,"2019-10-14 15:06:28","2019-10-14 15:06:28"
295,"2019-07-04",23,21,"2019-10-14 15:06:28","2019-10-14 15:06:28"
296,"2019-07-05",19,21,"2019-10-14 15:06:28","2019-10-14 15:06:28"
297,"2019-07-05",21,21,"2019-10-14 15:06:28","2019-10-14 15:06:28"
298,"2019-07-06",19,21,"2019-10-14 15:06:28","2019-10-14 15:06:28"
299,"2019-07-06",21,21,"2019-10-14 15:06:29","2019-10-14 15:06:29"
300,"2019-07-08",19,21,"2019-10-14 15:06:29","2019-10-14 15:06:29"
301,"2019-07-09",13,21,"2019-10-14 15:06:29","2019-10-14 15:06:29"
302,"2019-07-10",11,21,"2019-10-14 15:06:29","2019-10-14 15:06:29"
303,"2019-07-10",13,21,"2019-10-14 15:06:29","2019-10-14 15:06:29"
304,"2019-07-01",19,22,"2019-10-14 15:06:29","2019-10-14 15:06:29"
305,"2019-07-01",21,22,"2019-10-14 15:06:29","2019-10-14 15:06:29"
306,"2019-07-02",13,22,"2019-10-14 15:06:29","2019-10-14 15:06:29"
307,"2019-07-03",17,22,"2019-10-14 15:06:29","2019-10-14 15:06:29"
308,"2019-07-04",17,22,"2019-10-14 15:06:29","2019-10-14 15:06:29"
309,"2019-07-06",15,22,"2019-10-14 15:06:29","2019-10-14 15:06:29"
310,"2019-07-06",17,22,"2019-10-14 15:06:29","2019-10-14 15:06:29"
311,"2019-07-07",11,22,"2019-10-14 15:06:29","2019-10-14 15:06:29"
312,"2019-07-08",15,22,"2019-10-14 15:06:29","2019-10-14 15:06:29"
313,"2019-07-09",11,22,"2019-10-14 15:06:29","2019-10-14 15:06:29"
314,"2019-07-09",13,22,"2019-10-14 15:06:29","2019-10-14 15:06:29"
315,"2019-07-10",11,22,"2019-10-14 15:06:29","2019-10-14 15:06:29"
316,"2019-07-10",13,22,"2019-10-14 15:06:29","2019-10-14 15:06:29"
317,"2019-07-11",15,22,"2019-10-14 15:06:29","2019-10-14 15:06:29"
318,"2019-07-12",13,22,"2019-10-14 15:06:29","2019-10-14 15:06:29"
319,"2019-07-12",15,22,"2019-10-14 15:06:29","2019-10-14 15:06:29"
320,"2019-07-13",21,22,"2019-10-14 15:06:29","2019-10-14 15:06:29"
321,"2019-07-13",23,22,"2019-10-14 15:06:29","2019-10-14 15:06:29"
322,"2019-07-03",11,23,"2019-10-14 15:06:29","2019-10-14 15:06:29"
323,"2019-07-04",13,23,"2019-10-14 15:06:29","2019-10-14 15:06:29"
324,"2019-07-06",13,23,"2019-10-14 15:06:29","2019-10-14 15:06:29"
325,"2019-07-07",11,23,"2019-10-14 15:06:29","2019-10-14 15:06:29"
326,"2019-07-11",21,23,"2019-10-14 15:06:29","2019-10-14 15:06:29"
327,"2019-07-11",23,23,"2019-10-14 15:06:29","2019-10-14 15:06:29"
328,"2019-07-12",21,23,"2019-10-14 15:06:29","2019-10-14 15:06:29"
329,"2019-07-13",13,23,"2019-10-14 15:06:29","2019-10-14 15:06:29"
330,"2019-07-14",13,23,"2019-10-14 15:06:29","2019-10-14 15:06:29"
331,"2019-07-02",21,24,"2019-10-14 15:06:29","2019-10-14 15:06:29"
332,"2019-07-02",23,24,"2019-10-14 15:06:29","2019-10-14 15:06:29"
333,"2019-07-03",19,24,"2019-10-14 15:06:29","2019-10-14 15:06:29"
